01012011	-1
02012011	-4
03012011	-2
05012011	0
06012011	0
07012011	1
08012011	2
09012011	3
10012011	4
11012011	4
12012011	0
13012011	1
14012011	2
15012011	3
16012011	1
17012011	0
18012011	-1
19012011	0
20012011	1
21012011	-2
22012011	-2
24012011	-3
26012011	-3
27012011	2
28012011	1
29012011	2
30012011	0
31012011	-1
01022011	-2
02022011	-1
03022011	-3
04022011	-3
05022011	-1
06022011	-2
07022011	-1
08022011	0
09022011	1
10022011	-1
11022011	1
12022011	2
13022011	7
14022011	6
15022011	7
16022011	5
17022011	5
18022011	5
19022011	1
20022011	6
21022011	5
22022011	3
23022011	0
24022011	0
25022011	0
26022011	-2
27022011	1
28022011	2
01032011	4
02032011	2
03032011	2
04032011	3
05032011	3
06032011	0
07032011	2
08032011	0
09032011	-2
10032011	1
11032011	4
12032011	8
13032011	7
14032011	7
15032011	10
16032011	10
17032011	9
18032011	6
19032011	9
20032011	9
21032011	6
22032011	5
23032011	5
24032011	5
25032011	6
26032011	9
27032011	9
28032011	10
29032011	9
30032011	8
31032011	8
01042011	9
02042011	12
03042011	10
04042011	13
05042011	12
06042011	10
07042011	12
08042011	15
09042011	12
10042011	15
11042011	14
12042011	12
13042011	11
14042011	9
15042011	7
16042011	9
17042011	11
18042011	8
19042011	7
20042011	10
21042011	10
22042011	10
23042011	14
24042011	12
25042011	15
26042011	14
27042011	13
28042011	14
29042011	12
30042011	12
01052011	11
02052011	13
03052011	15
04052011	14
05052011	12
06052011	11
07052011	11
08052011	12
09052011	14
10052011	11
11052011	13
12052011	16
13052011	15
14052011	17
15052011	13
16052011	10
17052011	12
18052011	17
19052011	15
20052011	15
21052011	15
22052011	18
23052011	16
24052011	19
25052011	20
26052011	21
27052011	14
28052011	12
29052011	15
30052011	16
31052011	18
01062011	16
02062011	14
03062011	17
04062011	17
05062011	16
06062011	15
07062011	16
08062011	16
09062011	16
10062011	16
11062011	16
12062011	16
13062011	18
14062011	16
15062011	18
16062011	19
17062011	19
18062011	18
19062011	15
20062011	16
21062011	18
22062011	21
23062011	20
24062011	18
25062011	18
26062011	18
27062011	19
28062011	21
29062011	20
30062011	19
01072011	19
02072011	18
03072011	15
04072011	19
05072011	23
06072011	21
07072011	21
08072011	19
09072011	19
10072011	21
11072011	20
12072011	22
13072011	22
14072011	20
15072011	19
16072011	20
17072011	19
18072011	17
19072011	16
20072011	15
21072011	14
22072011	16
23072011	18
24072011	15
25072011	15
26072011	16
27072011	18
28072011	16
29072011	17
30072011	18
31072011	17
01082011	20
02082011	20
03082011	20
04082011	18
05082011	21
06082011	20
07082011	20
08082011	20
09082011	17
10082011	15
11082011	15
12082011	16
13082011	16
14082011	18
15082011	21
16082011	20
17082011	23
18082011	22
19082011	22
20082011	22
21082011	23
22082011	23
23082011	23
24082011	22
25082011	21
26082011	20
27082011	23
28082011	14
29082011	16
30082011	16
31082011	19
01092011	18
02092011	20
03092011	21
04092011	20
05092011	19
06092011	19
07092011	17
08092011	17
09092011	18
10092011	20
11092011	19
12092011	19
13092011	19
15092011	18
16092011	19
17092011	19
18092011	16
19092011	13
20092011	10
21092011	11
22092011	14
23092011	14
24092011	15
25092011	17
26092011	15
27092011	15
28092011	16
29092011	15
30092011	14
01102011	14
02102011	14
03102011	15
04102011	15
05102011	14
06102011	15
07102011	15
08102011	12
09102011	7
10102011	9
11102011	9
12102011	10
13102011	12
14102011	12
15102011	8
16102011	4
17102011	8
18102011	5
19102011	11
20102011	9
21102011	7
22102011	6
23102011	4
24102011	5
25102011	8
26102011	8
27102011	10
28102011	7
29102011	8
30102011	7
31102011	8
01112011	6
02112011	7
03112011	12
04112011	12
05112011	14
06112011	13
07112011	12
08112011	12
09112011	11
10112011	9
11112011	8
12112011	5
13112011	3
14112011	2
15112011	2
16112011	3
17112011	1
18112011	1
19112011	1
20112011	1
21112011	2
22112011	4
23112011	2
24112011	1
25112011	0
26112011	-1
27112011	-1
28112011	2
29112011	-1
30112011	0
01122011	1
02122011	7
03122011	7
04122011	3
05122011	5
06122011	0
07122011	0
08122011	2
09122011	3
10122011	4
11122011	1
12122011	4
13122011	3
15122011	1
16122011	0
17122011	3
18122011	-2
19122011	-4
22122011	-3
23122011	-3
24122011	-1
25122011	-4
26122011	-3
27122011	-2
28122011	-2
29122011	-1
30122011	-3
31122011	-3
